"province","city","city_code","station","station_code","lon","lat"
"山东","淄博",370300,"双山","1633A",117.8477,36.497
"山东","淄博",370300,"气象站","1634A",117.9544,36.6377
"山东","淄博",370300,"莆田园","1635A",118.3092,36.8198
"山东","淄博",370300,"三金集团","1636A",117.8512,36.8041
"山东","枣庄",370400,"市中区政府","1637A",117.5564,34.864
"山东","枣庄",370400,"薛城环保局","1638A",117.2852,34.7837
"山东","枣庄",370400,"峄城区政府","1639A",117.5852,34.7745
"山东","枣庄",370400,"台儿庄区环保局","1640A",117.732,34.5667
"山东","枣庄",370400,"山亭区环保局","1641A",117.4518,35.0992
"山东","东营",370500,"西城阳光环保公司","1665A",118.5019,37.4658
"山东","东营",370500,"市环保局","1666A",118.6672,37.4314
"山东","东营",370500,"耿井村","1667A",118.5857,37.4442
"山东","东营",370500,"广南水库","1668A",118.8192,37.3781
"山东","烟台",370600,"开发区","1642A",121.2514,37.5639
"山东","烟台",370600,"轴承厂","1643A",121.3719,37.5433
"山东","烟台",370600,"西郊化工站","1644A",121.3181,37.5436
"山东","烟台",370600,"莱山环保局","1645A",121.4478,37.4822
"山东","烟台",370600,"福山环保局","1646A",121.2611,37.4967
"山东","烟台",370600,"牟平环保局","1647A",121.5953,37.3872
"山东","莱州",370683,"莱州环保局","1977A",119.941,37.177
"山东","莱州",370683,"莱州外经委","1978A",119.959,37.18
"山东","蓬莱",370684,"蓬莱环保局","1973A",120.747,37.825
"山东","蓬莱",370684,"蓬莱博物馆","1974A",120.773,37.809
"山东","招远",370685,"招远环保局","1975A",120.399,37.374
"山东","招远",370685,"招远教育局","1976A",120.394,37.364
"山东","潍坊",370700,"仲裁委","1648A",119.12,36.7019
"山东","潍坊",370700,"环保局","1650A",119.1425,36.7008
"山东","潍坊",370700,"寒亭监测站","1652A",119.1939,36.7731
"山东","潍坊",370700,"幼特教师范","2876A",119.0841,36.7339
"山东","潍坊",370700,"坊子邮政","2877A",119.1638,36.6525
"山东","寿光",370783,"监测站","1959A",118.746,36.881
"山东","寿光",370783,"世纪学校","1960A",118.78,36.864
"山东","济宁",370800,"火炬城","1653A",116.6305,35.428
"山东","济宁",370800,"监测站","1654A",116.5856,35.4144
"山东","济宁",370800,"电化厂","1655A",116.5546,35.4039
"山东","泰安",370900,"监测站","1656A",117.1436,36.1942
"山东","泰安",370900,"人口学校","1657A",117.0881,36.1942
"山东","泰安",370900,"电力学校","1658A",117.1081,36.1758
"山东","威海",371000,"华夏技校","1662A",122.1206,37.4294
"山东","威海",371000,"山大分校","1663A",122.0508,37.5325
"山东","威海",371000,"市监测站","1664A",122.1067,37.5072
"山东","文登",371081,"文登市环保局","1981A",122.038,37.197
"山东","文登",371081,"文登市丝绸公司","1982A",122.019,37.187
"山东","荣成",371082,"荣成市环保局办公楼","1979A",122.471,37.154
"山东","荣成",371082,"山东成山轮胎公司","1980A",122.41,37.161
"山东","乳山",371083,"乳山市环保局","1983A",121.531,36.913
"山东","乳山",371083,"乳山市气象局","1984A",121.544,36.907
"山东","日照",371100,"监测站","1659A",119.4641,35.4178
"山东","日照",371100,"市政府广场","1660A",119.5198,35.4234
"山东","日照",371100,"港务局","1661A",119.54,35.3962
"山东","莱芜",371200,"植物油厂","1615A",117.685,36.205
"山东","莱芜",371200,"技术学院","1616A",117.6789,36.2289
"山东","莱芜",371200,"日升国际","1617A",117.715,36.2081
"山东","临沂",371300,"沂河小区","1618A",118.3418,35.0573
"山东","临沂",371300,"鲁南制药厂","1619A",118.2939,35.0622
"山东","临沂",371300,"新光毛纺厂","1620A",118.2764,34.9817
"山东","临沂",371300,"河东保险公司","1621A",118.4023,35.0896
"山东","德州",371400,"儿童乐园","1622A",116.3061,37.4664
"山东","德州",371400,"黑马集团","1623A",116.2729,37.4504
"山东","德州",371400,"监理站","1624A",116.3189,37.4489
"山东","聊城",371500,"区政府","1625A",115.9848,36.4372
"山东","聊城",371500,"党校","1627A",115.9835,36.4796
"山东","聊城",371500,"聊大东校","2878A",116.0072,36.4343
"山东","滨州",371600,"市环保局","1628A",118.0062,37.3803
"山东","滨州",371600,"第二水厂","1629A",118.0018,37.3617
"山东","滨州",371600,"北中新校","1630A",117.9776,37.393
"山东","菏泽",371700,"市气象局","1718A",115.42277,35.248889
"山东","菏泽",371700,"市政协","1719A",115.474722,35.2375
"山东","菏泽",371700,"菏泽学院","1720A",115.455,35.27
"山西","太原",140100,"尖草坪","1081A",112.522,37.8873
"山西","太原",140100,"涧河","1082A",112.573,37.9103
"山西","太原",140100,"上兰","1083A",112.434,38.0108
"山西","太原",140100,"晋源","1084A",112.469,37.7124
"山西","太原",140100,"小店","1085A",112.5583,37.7394
"山西","太原",140100,"桃园","1086A",112.5369,37.8692
"山西","太原",140100,"坞城","1087A",112.57,37.8195
"山西","太原",140100,"南寨","1088A",112.549,37.9854
"山西","太原",140100,"金胜","1089A",112.488,37.7805
"山西","大同",140200,"果树场","1721A",113.3819,40.1097
"山西","大同",140200,"红旗广场","1722A",113.2858,40.0958
"山西","大同",140200,"云冈宾馆","1723A",113.2994,40.0758
"山西","大同",140200,"大同大学","1724A",113.3444,40.0917
"山西","大同",140200,"安家小村","1725A",113.2661,40.1269
"山西","大同",140200,"教育学院","1726A",113.2711,40.0844
"山西","大同",140200,"供排水公司","2923A",113.2803,40.1114
"山西","阳泉",140300,"市中心","1738A",113.5753,37.8564
"山西","阳泉",140300,"赛鱼","1739A",113.4922,37.8792
"山西","阳泉",140300,"南庄","1740A",113.5922,37.8561
"山西","阳泉",140300,"白羊墅","1741A",113.6292,37.8531
"山西","阳泉",140300,"平坦","1742A",113.5689,37.8694
"山西","阳泉",140300,"大阳泉","1743A",113.5158,37.85
"山西","长治",140400,"清华站","1727A",113.1097,36.1542
"山西","长治",140400,"监测站","1728A",113.0972,36.1939
"山西","长治",140400,"审计局","1730A",113.0886,36.2126
"山西","长治",140400,"长治八中","1731A",113.0844444,36.1855
"山西","长治",140400,"德盛苑","2845A",113.1569,36.1912
"山西","晋城",140500,"自来水公司","2160A",112.85,35.5051
"山西","晋城",140500,"白云商贸","2161A",112.835,35.4934
"山西","晋城",140500,"市环保局","2162A",112.8564,35.4883
"山西","晋城",140500,"技术学院","2163A",112.8664,35.4894
"山西","晋城",140500,"泽州一中","2164A",112.8252,35.4813
"山西","晋城",140500,"白马寺","2165A",112.8453,35.546
"山西","朔州",140600,"平朔","2166A",112.44,39.3514
"山西","朔州",140600,"朔唯","2167A",112.4549,39.3606
"山西","朔州",140600,"区政府","2168A",112.4254,39.3179
"山西","朔州",140600,"市环保局","2169A",112.4078,39.3265
"山西","朔州",140600,"市二中","2170A",112.4279,39.3673
"山西","晋中",140700,"锦纶小区","2171A",112.7549,37.7019
"山西","晋中",140700,"南都小区","2173A",112.7306,37.7111
"山西","晋中",140700,"榆次区政府","2174A",112.7105,37.7087
"山西","晋中",140700,"榆次三中","2865A",112.7194444,37.68277778
"山西","运城",140800,"运城中学","2175A",110.9956,35.0147
"山西","运城",140800,"禹都开发区","2176A",111.0233,35.0611
"山西","运城",140800,"地区技校","2178A",110.9678,35.0308
"山西","运城",140800,"空港新区","2179A",111.0414,35.1147
"山西","运城",140800,"外滩首府","2866A",111.0522222,35.04388889
"山西","忻州",140900,"机引","2180A",112.7356,38.4186
"山西","忻州",140900,"开发区","2181A",112.7383,38.4519
"山西","忻州",140900,"会展中心","2182A",112.7003,38.4928
"山西","临汾",141000,"市监测站","1732A",111.5125,36.0978
"山西","临汾",141000,"临钢医院","1733A",111.5531,36.0783
"山西","临汾",141000,"技工学校","1734A",111.5028,36.0714
"山西","临汾",141000,"工商学校","1735A",111.5169,36.0822
"山西","临汾",141000,"市委","1736A",111.5025,36.0875
"山西","临汾",141000,"南机场","1737A",111.4917,36.0417
"山西","吕梁",141100,"环保局","2183A",111.1406,37.5211
"山西","吕梁",141100,"自来水公司","2185A",111.1297,37.5136
"山西","吕梁",141100,"马茂庄小学","2867A",111.1283333,37.51
"广东","广州",440100,"广雅中学","1345A",113.235,23.1422
"广东","广州",440100,"市五中","1346A",113.261,23.105
"广东","广州",440100,"广东商学院","1348A",113.348,23.0916
"广东","广州",440100,"市八十六中","1349A",113.433,23.105
"广东","广州",440100,"番禺中学","1350A",113.352,22.9477
"广东","广州",440100,"花都师范","1351A",113.215,23.3917
"广东","广州",440100,"市监测站","1352A",113.26,23.1331
"广东","广州",440100,"九龙镇镇龙","1353A",113.568,23.2783
"广东","广州",440100,"麓湖","1354A",113.281,23.1569
"广东","广州",440100,"帽峰山森林公园","1355A",113.589,23.5538
"广东","广州",440100,"体育西","2846A",113.3208,23.1323
"广东","韶关",440200,"市八中","1669A",113.586606,24.769519
"广东","韶关",440200,"碧湖山庄","1670A",113.5593889,24.81119444
"广东","韶关",440200,"园林处","1671A",113.598061,24.795928
"广东","韶关",440200,"韶关学院","1672A",113.6734722,24.77908333
"广东","韶关",440200,"曲江监测站","1673A",113.5970833,24.68636111
"广东","深圳",440300,"荔园","1356A",114.096,22.55
"广东","深圳",440300,"洪湖","1357A",114.117,22.5625
"广东","深圳",440300,"华侨城","1358A",113.987,22.5417
"广东","深圳",440300,"南油","1359A",113.923,22.5167
"广东","深圳",440300,"盐田","1360A",114.263,22.5908
"广东","深圳",440300,"龙岗","1361A",114.24,22.7267
"广东","深圳",440300,"西乡","1362A",113.891,22.5794
"广东","深圳",440300,"南澳","1363A",114.494,22.5422
"广东","深圳",440300,"葵涌","1364A",114.41,22.6342
"广东","深圳",440300,"梅沙","1365A",114.297,22.5978
"广东","深圳",440300,"观澜","1366A",114.085,22.75
"广东","珠海",440400,"吉大","1367A",113.574,22.2611
"广东","珠海",440400,"前山","1368A",113.495,22.2294
"广东","珠海",440400,"唐家","1369A",113.628,22.4251
"广东","珠海",440400,"斗门","1370A",113.299,22.2281
"广东","汕头",440500,"金平子站","1674A",116.6794,23.3667
"广东","汕头",440500,"龙湖子站","1675A",116.7244,23.3633
"广东","汕头",440500,"濠江子站","1676A",116.7258,23.2775
"广东","汕头",440500,"澄海子站","1677A",116.7519,23.4714
"广东","汕头",440500,"潮阳子站","1678A",116.6092,23.2539
"广东","汕头",440500,"潮南子站","1679A",116.4019,23.2536
"广东","佛山",440600,"湾梁","1371A",113.134,23.0048
"广东","佛山",440600,"华材职中","1372A",113.105,23.0395
"广东","佛山",440600,"南海气象局","1373A",113.144,23.0467
"广东","佛山",440600,"顺德苏岗","1374A",113.292,22.8054
"广东","佛山",440600,"容桂街道办","1375A",113.257,22.7629
"广东","佛山",440600,"高明孔堂","1376A",112.844,22.8693
"广东","佛山",440600,"三水监测站","1377A",112.885,23.1572
"广东","佛山",440600,"三水云东海","1378A",112.863,23.1886
"广东","江门",440700,"北街","1383A",113.104,22.6069
"广东","江门",440700,"西区","1384A",113.074,22.5811
"广东","江门",440700,"圭峰西","1385A",113.024,22.5328
"广东","江门",440700,"东湖","1386A",113.0819,22.5931
"广东","湛江",440800,"湛江影剧院","1680A",110.3539,21.2706
"广东","湛江",440800,"市环境监测站","1681A",110.3928,21.2228
"广东","湛江",440800,"环保局宿舍","1682A",110.4019,21.1997
"广东","湛江",440800,"霞山游泳场","1683A",110.4111,21.2028
"广东","湛江",440800,"麻章区环保局","1684A",110.3316,21.2679
"广东","湛江",440800,"坡头区环保局","1685A",110.4558,21.2567
"广东","茂名",440900,"市环保局茂港分局","1686A",111.0286,21.4689
"广东","茂名",440900,"茂石化七小","1687A",110.9294,21.6533
"广东","茂名",440900,"健康路","1688A",110.9067,21.6669
"广东","茂名",440900,"高岭","1689A",110.8592,21.6828
"广东","肇庆",441200,"睦岗子站","1397A",112.427,23.0706
"广东","肇庆",441200,"城中子站","1398A",112.471,23.0528
"广东","肇庆",441200,"坑口子站","1399A",112.565,23.1617
"广东","肇庆",441200,"七星岩子站","1400A",112.4722,23.0786
"广东","惠州",441300,"河南岸金山湖子站","1392A",114.4183,23.0528
"广东","惠州",441300,"下埔横江三路子站","1393A",114.4053,23.08
"广东","惠州",441300,"江北云山西路子站","1394A",114.4103,23.1142
"广东","惠州",441300,"惠阳区承修路船湖子站","1395A",114.3244,22.8172
"广东","惠州",441300,"大亚湾管委会子站","1396A",114.5317,22.7422
"广东","梅州",441400,"嘉应大学","1690A",116.1278,24.3289
"广东","梅州",441400,"梅县新城","1691A",116.0797,24.2719
"广东","梅州",441400,"环境监控中心","1692A",116.1248,24.2654
"广东","汕尾",441500,"市环保局","1693A",115.3653,22.775
"广东","汕尾",441500,"市政府","1694A",115.3706,22.7898
"广东","汕尾",441500,"新城中学","1695A",115.3622,22.7925
"广东","河源",441600,"源西","1696A",114.6778,23.7569
"广东","河源",441600,"东埔","1697A",114.6944,23.7586
"广东","河源",441600,"老城","1698A",114.6892,23.7233
"广东","阳江",441700,"鸳鸯湖","1699A",111.9786,21.8586
"广东","阳江",441700,"南恩路","1700A",111.9508,21.8536
"广东","阳江",441700,"马南垌","1701A",111.9494,21.865
"广东","清远",441800,"环保大楼","1702A",113.0425,23.6936
"广东","清远",441800,"凤城街办","1703A",113.0208,23.7106
"广东","清远",441800,"高新区","1704A",113.0622,23.6272
"广东","东莞",441900,"东城主山","1387A",113.7819444,23.05361111
"广东","东莞",441900,"南城元岭","1388A",113.7461111,23.02777778
"广东","东莞",441900,"莞城梨川","1389A",113.7480556,23.06
"广东","东莞",441900,"东城石井","1390A",113.7944444,23.01277778
"广东","东莞",441900,"南城西平","1391A",113.7383333,22.96583333
"广东","中山",442000,"华柏园","1379A",113.3769,22.5211
"广东","中山",442000,"张溪","1380A",113.3881,22.5497
"广东","中山",442000,"紫马岭","1381A",113.4075,22.5111
"广东","中山",442000,"长江旅游区","1382A",113.4411,22.4853
"广东","潮州",445100,"西园路","1705A",116.6339,23.6714
"广东","潮州",445100,"档案局","1706A",116.6447,23.6706
"广东","潮州",445100,"市政公司","1707A",116.6175,23.6531
"广东","揭阳",445200,"新兴","1708A",116.3697,23.5353
"广东","揭阳",445200,"西马","1709A",116.3242,23.5486
"广东","揭阳",445200,"东兴","1710A",116.3594,23.5739
"广东","揭阳",445200,"渔湖","1711A",116.4094,23.5292
"广东","云浮",445300,"新市府","1712A",112.0392,22.9169
"广东","云浮",445300,"市监测站","1713A",112.0369,22.9394
"广东","云浮",445300,"牧羊","1714A",112.0539,22.9539
"广西","南宁",450100,"振宁花园","1401A",108.301,22.7875
"广西","南宁",450100,"北湖","1402A",108.316,22.8561
"广西","南宁",450100,"市监测站","1403A",108.321,22.8225
"广西","南宁",450100,"大自然花园","1404A",108.383,22.805
"广西","南宁",450100,"仙葫","1405A",108.439,22.7906
"广西","南宁",450100,"区农职院","1406A",108.239,22.8464
"广西","南宁",450100,"英华嘉园","1407A",108.328,22.735
"广西","南宁",450100,"沙井镇街道办","1408A",108.244,22.7833
"广西","柳州",450200,"柳东小学","1870A",109.4883,24.3898
"广西","柳州",450200,"环保监测站","1871A",109.4108,24.3304
"广西","柳州",450200,"河西水厂","1872A",109.3886,24.3406
"广西","柳州",450200,"市四中","1873A",109.4221,24.299
"广西","柳州",450200,"市九中","1874A",109.3957,24.3663
"广西","柳州",450200,"古亭山","1875A",109.4839,24.3158
"广西","桂林",450300,"电子科大尧山校区","1862A",110.4144,25.3167
"广西","桂林",450300,"监测站","1863A",110.2819,25.2697
"广西","桂林",450300,"龙隐路小学","1864A",110.3089,25.2708
"广西","桂林",450300,"八中","1865A",110.2869,25.2178
"广西","梧州",450400,"市环保","2495A",111.2897,23.4792
"广西","梧州",450400,"云盖小学","2496A",111.3178,23.475
"广西","梧州",450400,"龙圩","2497A",111.2353,23.415
"广西","梧州",450400,"龙新","2498A",111.26,23.4794
"广西","北海",450500,"牛尾岭水库","1866A",109.2256,21.5958
"广西","北海",450500,"海滩公园","1867A",109.1436,21.4086
"广西","北海",450500,"新市环保局","1868A",109.0981,21.4661
"广西","北海",450500,"北海工业园","1869A",109.1778,21.5233
"广西","防城港",450600,"沙万","2499A",108.3411,21.6158
"广西","防城港",450600,"防城镇政府","2500A",108.3511,21.7631
"广西","防城港",450600,"大海花园","2501A",108.3506,21.6414
"广西","钦州",450700,"市环保站","2502A",108.6236,21.9667
"广西","钦州",450700,"市农科院","2503A",108.6553,21.9508
"广西","钦州",450700,"港区一小","2504A",108.5989,21.7431
"广西","贵港",450800,"德智高中","2505A",109.5681,23.1478
"广西","贵港",450800,"江南子站","2506A",109.6042,23.0672
"广西","贵港",450800,"贵城子站","2507A",109.6014,23.0944
"广西","贵港",450800,"荷城子站","2508A",109.5683,23.1036
"广西","玉林",450900,"寒山水库","2509A",110.1106,22.7019
"广西","玉林",450900,"市监测站","2510A",110.1675,22.6411
"广西","玉林",450900,"南江一中","2511A",110.1433,22.6164
"广西","百色",451000,"市监测站","2512A",106.6103,23.9011
"广西","百色",451000,"市中心血站","2513A",106.6527,23.8844
"广西","贺州",451100,"环保小区","2514A",111.5269,24.4175
"广西","贺州",451100,"政协大楼","2515A",111.5622,24.4072
"广西","河池",451200,"东仁乐园","2516A",108.2134,24.7121
"广西","河池",451200,"市环保站","2517A",108.054,24.6928
"广西","河池",451200,"市疾控中心","2518A",108.1009,24.6967
"广西","来宾",451300,"来宾二中","2519A",109.2131,23.7208
"广西","来宾",451300,"来冶招待所","2520A",109.2317,23.7369
"广西","崇左",451400,"市环保局江州分局","2521A",107.3476,22.4137
"广西","崇左",451400,"城南新区","2522A",107.3701,22.3708
"新疆","乌鲁木齐",650100,"监测站","1490A",87.5801,43.8303
"新疆","乌鲁木齐",650100,"收费所","1491A",87.6046,43.768
"新疆","乌鲁木齐",650100,"新疆农科院农场","1492A",87.4754,43.9469
"新疆","乌鲁木齐",650100,"铁路局","1493A",87.5525,43.8711
"新疆","乌鲁木齐",650100,"三十一中学","1494A",87.6432,43.831
"新疆","乌鲁木齐",650100,"七十四中学","1495A",87.4171,43.8729
"新疆","乌鲁木齐",650100,"米东区环保局","1496A",87.6444,43.962
"新疆","克拉玛依",650200,"长征新村","1951A",84.8861,45.6033
"新疆","克拉玛依",650200,"南林小区","1952A",84.8897,45.5828
"新疆","克拉玛依",650200,"白碱滩区","1953A",85.1186,45.6886
"新疆","克拉玛依",650200,"独山子区","1954A",84.8983,44.3336
"新疆","克拉玛依",650200,"乌尔禾区商贸楼","1955A",85.6931,46.0872
"新疆","吐鲁番地区",652100,"市环保局","2686A",89.191,42.9409
"新疆","吐鲁番地区",652100,"地区环保局","2687A",89.1673,42.9559
"新疆","哈密地区",652200,"地区监测站","2688A",93.5128,42.8172
"新疆","哈密地区",652200,"哈密师范学校","2689A",93.4961,42.8328
"新疆","昌吉州",652300,"天山天池","2690A",87.9897,44.1564
"新疆","昌吉州",652300,"州监测站","2691A",87.2997,44.0114
"新疆","昌吉州",652300,"新区政务中心","2692A",87.2717,44.0297
"新疆","博州",652700,"博乐市西郊区","2693A",82.0485,44.9079
"新疆","博州",652700,"市环保局","2694A",82.0806,44.8969
"新疆","库尔勒",652800,"孔雀公园","1956A",86.1461,41.7511
"新疆","库尔勒",652800,"棉纺厂","1957A",86.2022,41.7192
"新疆","库尔勒",652800,"经济开发区","1958A",86.2381,41.7128
"新疆","阿克苏地区",652900,"电视台","2695A",80.2828,41.1636
"新疆","阿克苏地区",652900,"艺术中心","2696A",80.2956,41.1933
"新疆","克州",653000,"市人民政府","2697A",76.1861,39.7153
"新疆","喀什地区",653100,"巡警大队","2698A",75.9828,39.5371
"新疆","喀什地区",653100,"吾办","2699A",75.9771,39.4699
"新疆","喀什地区",653100,"市环境监测站","2700A",75.9435,39.4365
"新疆","和田地区",653200,"地区站","2701A",79.9485,37.1152
"新疆","和田地区",653200,"古江巴格乡院内","2702A",79.9117,37.1013
"新疆","伊犁哈萨克州",654000,"市环保局","2703A",81.2815,43.9404
"新疆","伊犁哈萨克州",654000,"新政府片区","2704A",81.2867,43.895
"新疆","伊犁哈萨克州",654000,"第二水厂","2705A",81.3364,43.941
"新疆","塔城地区",654200,"东门外小游园","2706A",82.9994,46.7432
"新疆","阿勒泰地区",654300,"小东沟","2707A",88.1214,47.9047
"新疆","阿勒泰地区",654300,"市站","2708A",88.1267,47.8515
"新疆","石河子",659001,"艾青诗歌馆","2709A",86.0497,44.2967
"新疆","石河子",659001,"阳光学校","2710A",86.0697,44.3075
"新疆","五家渠",659004,"农水大厦","2711A",87.5475,44.1756
"江苏","南京",320100,"迈皋桥","1151A",118.803,32.1083
"江苏","南京",320100,"草场门","1152A",118.749,32.0572
"江苏","南京",320100,"山西路","1153A",118.778,32.0723
"江苏","南京",320100,"中华门","1154A",118.777,32.0144
"江苏","南京",320100,"瑞金路","1155A",118.803,32.0314
"江苏","南京",320100,"玄武湖","1156A",118.795,32.0775
"江苏","南京",320100,"浦口","1157A",118.626,32.0878
"江苏","南京",320100,"奥体中心","1158A",118.737,32.0092
"江苏","南京",320100,"仙林大学城","1159A",118.907,32.105
"江苏","无锡",320200,"雪浪","1188A",120.269,31.4867
"江苏","无锡",320200,"黄巷","1189A",120.275,31.6219
"江苏","无锡",320200,"曹张","1190A",120.294,31.56
"江苏","无锡",320200,"漆塘","1191A",120.242,31.5031
"江苏","无锡",320200,"东亭","1192A",120.354,31.5848
"江苏","无锡",320200,"旺庄","1193A",120.354,31.5475
"江苏","无锡",320200,"荣巷","1194A",120.245,31.5631
"江苏","无锡",320200,"堰桥","1195A",120.288,31.6842
"江苏","江阴",320281,"虹桥邮政","1999A",120.268,31.92
"江苏","江阴",320281,"五星公园","2000A",120.237,31.909
"江苏","江阴",320281,"第二实验小学","2001A",120.302,31.92
"江苏","宜兴",320282,"宜兴市环保局","2002A",119.818,31.354
"江苏","宜兴",320282,"宜园","2003A",119.794,31.371
"江苏","徐州",320300,"黄河新村","1177A",117.167,34.2761
"江苏","徐州",320300,"淮塔","1178A",117.192,34.2417
"江苏","徐州",320300,"铜山兽医院","1179A",117.192,34.3083
"江苏","徐州",320300,"新城区","1180A",117.256,34.2153
"江苏","徐州",320300,"桃园路","1181A",117.244,34.2911
"江苏","徐州",320300,"农科院","1182A",117.2933,34.2778
"江苏","徐州",320300,"铜山区环保局","1183A",117.166,34.1806
"江苏","常州",320400,"市监测站","1196A",119.996,31.7586
"江苏","常州",320400,"城建学校","1197A",119.933,31.7786
"江苏","常州",320400,"常工院","1198A",119.962,31.8089
"江苏","常州",320400,"潞城","1199A",120.0393,31.7638
"江苏","常州",320400,"武进监测站","1200A",119.935,31.7039
"江苏","常州",320400,"安家","1201A",119.905,31.9108
"江苏","溧阳",320481,"溧阳市东门子站","2006A",119.46,31.4
"江苏","溧阳",320481,"燕山子站","2007A",119.438,31.317
"江苏","金坛",320482,"金坛市环境监测站","2004A",119.579,31.751
"江苏","金坛",320482,"金坛市自来水公司","2005A",119.579,31.737
"江苏","苏州",320500,"上方山","1160A",120.561,31.2472
"江苏","苏州",320500,"南门","1161A",120.628,31.2864
"江苏","苏州",320500,"彩香","1162A",120.591,31.3019
"江苏","苏州",320500,"轧钢厂","1163A",120.596,31.3264
"江苏","苏州",320500,"吴中区","1164A",120.613,31.2703
"江苏","苏州",320500,"苏州新区","1165A",120.543,31.2994
"江苏","苏州",320500,"苏州工业园区","1166A",120.669,31.3097
"江苏","苏州",320500,"相城区","1167A",120.641,31.3708
"江苏","吴江",320509,"吴江市环保局","1985A",120.636,31.155
"江苏","吴江",320509,"教师进修学校","1986A",120.635,31.17
"江苏","吴江",320509,"吴江开发区","1987A",120.658,31.172
"江苏","常熟",320581,"海虞子站","1990A",120.758,31.67
"江苏","常熟",320581,"兴福子站","1991A",120.721,31.671
"江苏","常熟",320581,"菱塘子站","1992A",120.734,31.656
"江苏","张家港",320582,"张家港市监测站","1993A",120.526,31.874
"江苏","张家港",320582,"城北小学","1994A",120.55,31.882
"江苏","昆山",320583,"昆山实验小学","1988A",120.953,31.388
"江苏","昆山",320583,"震川中学","1989A",120.999,31.381
"江苏","太仓",320585,"太仓市监测站","1995A",121.115,31.453
